Employee_ID,Event_Date,Event_Type,Old_Department_ID,New_Department_ID,Event_Reason
EMP11124,2024-12-27,Rehire,101.0,101.0,Returned employee
EMP11125,2025-07-11,Joining,,,Initial employment
EMP11125,2026-02-09,Promotion,107.0,107.0,Role progression
EMP11126,2025-10-08,Joining,,,Initial employment
EMP11127,2025-12-21,Joining,,,Initial employment
EMP11128,2022-10-19,Joining,,,Initial employment
EMP11128,2025-09-04,Leave of Absence,105.0,105.0,Temporary leave
EMP11128,2025-11-10,Transfer,105.0,105.0,Business transfer
EMP11129,2026-05-01,Joining,,,Initial employment
EMP11130,2022-05-07,Joining,,,Initial employment
EMP11130,2025-02-14,Manager Change,103.0,103.0,Reporting-line change
EMP11130,2025-11-01,Manager Change,103.0,103.0,Reporting-line change
EMP11131,2020-12-18,Joining,,,Initial employment
EMP11131,2022-02-11,Promotion,107.0,107.0,Role progression
EMP11131,2021-09-24,Rehire,107.0,107.0,Returned employee
EMP11132,2019-12-05,Joining,,,Initial employment
EMP11132,2025-05-08,Transfer,107.0,101.0,Business transfer
EMP11132,2025-12-11,Promotion,107.0,107.0,Role progression
EMP11133,2020-10-20,Joining,,,Initial employment
EMP11134,2021-08-19,Joining,,,Initial employment
EMP11134,2026-01-05,Promotion,108.0,108.0,Role progression
EMP11135,2020-03-04,Joining,,,Initial employment
EMP11135,2023-05-27,Transfer,103.0,105.0,Business transfer
EMP11135,2024-01-25,Transfer,103.0,103.0,Business transfer
EMP11135,2023-05-07,Manager Change,103.0,103.0,Reporting-line change
EMP11135,2023-07-18,Resignation,103.0,103.0,Voluntary exit
EMP11136,2021-06-17,Joining,,,Initial employment
EMP11136,2025-06-24,Resignation,107.0,107.0,Voluntary exit
EMP11136,2022-01-31,Promotion,107.0,107.0,Role progression
EMP11137,2019-05-19,Joining,,,Initial employment
EMP11137,2022-03-22,Transfer,103.0,104.0,Business transfer
EMP11138,2020-06-25,Joining,,,Initial employment
EMP11138,2023-05-27,Manager Change,107.0,107.0,Reporting-line change
EMP11138,2021-07-24,Manager Change,107.0,107.0,Reporting-line change
EMP11139,2024-10-05,Joining,,,Initial employment
EMP11139,2025-12-03,Promotion,108.0,108.0,Role progression
EMP11140,2022-06-09,Joining,,,Initial employment
EMP11141,2026-05-29,Joining,,,Initial employment
EMP11142,2025-10-18,Joining,,,Initial employment
EMP11143,2020-01-19,Joining,,,Initial employment
EMP11143,2023-04-27,Leave of Absence,107.0,107.0,Temporary leave
EMP11144,2026-02-20,Joining,,,Initial employment
EMP11145,2019-07-13,Joining,,,Initial employment
EMP11145,2025-02-22,Termination,107.0,107.0,Involuntary exit
EMP11145,2022-04-02,Rehire,107.0,107.0,Returned employee
EMP11146,2026-01-25,Joining,,,Initial employment
EMP11147,2026-01-09,Joining,,,Initial employment
EMP11148,2025-02-10,Joining,,,Initial employment
EMP11149,2024-03-10,Joining,,,Initial employment
EMP11150,2025-05-28,Joining,,,Initial employment
EMP11151,2021-01-01,Joining,,,Initial employment
EMP11151,2022-10-03,Leave of Absence,104.0,104.0,Temporary leave
EMP11151,2021-08-16,Transfer,104.0,105.0,Business transfer
EMP11151,2021-12-08,Manager Change,104.0,104.0,Reporting-line change
EMP11152,2024-12-03,Joining,,,Initial employment
EMP11153,2020-11-15,Joining,,,Initial employment
EMP11154,2019-03-23,Joining,,,Initial employment
EMP11154,2024-08-19,Transfer,101.0,104.0,Business transfer
EMP11155,2025-07-08,Joining,,,Initial employment
EMP11155,2026-06-11,Resignation,108.0,108.0,Voluntary exit
EMP11156,2026-02-17,Joining,,,Initial employment
EMP11157,2025-07-10,Joining,,,Initial employment
EMP11158,2020-06-15,Joining,,,Initial employment
EMP11158,2025-06-12,Leave of Absence,101.0,101.0,Temporary leave
EMP11158,2021-10-06,Manager Change,101.0,101.0,Reporting-line change
EMP11158,2021-06-17,Transfer,101.0,105.0,Business transfer
EMP11158,2021-09-26,Rehire,101.0,101.0,Returned employee
EMP11158,2024-09-22,Transfer,101.0,108.0,Business transfer
EMP11159,2024-06-06,Joining,,,Initial employment
EMP11159,2025-05-30,Termination,104.0,104.0,Involuntary exit
EMP11160,2019-08-09,Joining,,,Initial employment
EMP11161,2020-09-26,Joining,,,Initial employment
EMP11161,2023-03-03,Promotion,106.0,106.0,Role progression
EMP11162,2023-11-05,Joining,,,Initial employment
EMP11163,2025-06-28,Joining,,,Initial employment
EMP11164,2024-02-18,Joining,,,Initial employment
EMP11164,2025-12-27,Manager Change,104.0,104.0,Reporting-line change
EMP11164,2025-06-08,Transfer,104.0,107.0,Business transfer
EMP11165,2019-01-03,Joining,,,Initial employment
EMP11166,2023-09-14,Joining,,,Initial employment
EMP11166,2025-05-29,Promotion,103.0,103.0,Role progression
EMP11166,2025-04-30,Leave of Absence,103.0,103.0,Temporary leave
EMP11166,2024-12-29,Promotion,103.0,103.0,Role progression
EMP11166,2024-11-25,Rehire,103.0,103.0,Returned employee
EMP11167,2019-07-25,Joining,,,Initial employment
EMP11167,2020-03-22,Rehire,101.0,101.0,Returned employee
EMP11167,2022-10-03,Termination,101.0,101.0,Involuntary exit
EMP11167,2023-07-27,Transfer,101.0,104.0,Business transfer
EMP11168,2024-01-30,Joining,,,Initial employment
EMP11168,2025-07-12,Promotion,106.0,106.0,Role progression
EMP11169,2019-02-09,Joining,,,Initial employment
EMP11169,2023-06-06,Resignation,103.0,103.0,Voluntary exit
EMP11170,2024-10-07,Joining,,,Initial employment
EMP11170,2026-04-27,Promotion,107.0,107.0,Role progression
EMP11171,2026-03-06,Joining,,,Initial employment
EMP11172,2020-10-05,Joining,,,Initial employment
EMP11172,2025-10-08,Transfer,101.0,102.0,Business transfer
EMP11172,2022-12-27,Resignation,101.0,101.0,Voluntary exit
EMP11173,2023-03-11,Joining,,,Initial employment
EMP11174,2024-03-22,Joining,,,Initial employment
EMP11175,2026-04-20,Joining,,,Initial employment
EMP11176,2024-11-13,Joining,,,Initial employment
EMP11176,2026-01-05,Manager Change,105.0,105.0,Reporting-line change
EMP11177,2021-06-16,Joining,,,Initial employment
EMP11177,2022-08-11,Transfer,101.0,105.0,Business transfer
EMP11177,2025-07-10,Transfer,101.0,104.0,Business transfer
EMP11177,2022-06-25,Termination,101.0,101.0,Involuntary exit
EMP11177,2023-01-17,Transfer,101.0,107.0,Business transfer
EMP11177,2022-07-02,Rehire,101.0,101.0,Returned employee
EMP11178,2021-12-21,Joining,,,Initial employment
EMP11178,2022-10-18,Transfer,108.0,106.0,Business transfer
EMP11178,2025-07-23,Transfer,108.0,106.0,Business transfer
EMP11179,2022-07-03,Joining,,,Initial employment
EMP11179,2023-01-27,Resignation,104.0,104.0,Voluntary exit
EMP11180,2026-02-21,Joining,,,Initial employment
EMP11181,2025-07-23,Joining,,,Initial employment
EMP11182,2020-11-01,Joining,,,Initial employment
EMP11182,2023-01-28,Transfer,102.0,108.0,Business transfer
EMP11182,2024-12-04,Transfer,102.0,102.0,Business transfer
EMP11183,2023-02-14,Joining,,,Initial employment
EMP11184,2025-06-22,Joining,,,Initial employment
EMP11184,2025-12-19,Transfer,107.0,104.0,Business transfer
EMP11185,2020-12-19,Joining,,,Initial employment
EMP11186,2021-12-07,Joining,,,Initial employment
EMP11187,2024-05-09,Joining,,,Initial employment
EMP11187,2026-06-13,Transfer,103.0,101.0,Business transfer
EMP11188,2022-03-05,Joining,,,Initial employment
EMP11188,2025-02-10,Transfer,106.0,105.0,Business transfer
EMP11188,2022-12-18,Resignation,106.0,106.0,Voluntary exit
EMP11189,2019-09-07,Joining,,,Initial employment
EMP11190,2025-06-19,Joining,,,Initial employment
EMP11191,2024-03-07,Joining,,,Initial employment
EMP11191,2025-09-25,Promotion,104.0,104.0,Role progression
EMP11192,2024-01-28,Joining,,,Initial employment
EMP11192,2024-08-10,Promotion,101.0,101.0,Role progression
EMP11192,2026-01-24,Promotion,101.0,101.0,Role progression
EMP11193,2023-02-12,Joining,,,Initial employment
EMP11194,2025-12-07,Joining,,,Initial employment
EMP11195,2022-05-19,Joining,,,Initial employment
EMP11195,2025-01-13,Promotion,107.0,107.0,Role progression
EMP11195,2024-04-20,Termination,107.0,107.0,Involuntary exit
EMP11196,2019-02-13,Joining,,,Initial employment
EMP11196,2022-03-10,Leave of Absence,101.0,101.0,Temporary leave
EMP11197,2026-03-03,Joining,,,Initial employment
EMP11198,2020-08-05,Joining,,,Initial employment
EMP11199,2022-07-12,Joining,,,Initial employment
EMP11200,2019-08-08,Joining,,,Initial employment
EMP11200,2020-09-09,Manager Change,101.0,101.0,Reporting-line change
EMP11200,2022-09-02,Termination,101.0,101.0,Involuntary exit
EMP11200,2025-01-11,Manager Change,101.0,101.0,Reporting-line change
EMP11200,2024-03-05,Resignation,101.0,101.0,Voluntary exit
EMP11200,2023-03-23,Transfer,101.0,102.0,Business transfer
EMP11201,2024-04-09,Joining,,,Initial employment
EMP11202,2025-09-14,Joining,,,Initial employment
EMP11203,2021-09-17,Joining,,,Initial employment
EMP11204,2023-12-18,Joining,,,Initial employment
EMP11204,2025-12-20,Leave of Absence,102.0,102.0,Temporary leave
EMP11204,2026-02-28,Promotion,102.0,102.0,Role progression
EMP11205,2021-05-07,Joining,,,Initial employment
EMP11205,2023-02-16,Promotion,107.0,107.0,Role progression
EMP11206,2021-03-14,Joining,,,Initial employment
EMP11206,2021-12-23,Promotion,102.0,102.0,Role progression
EMP11206,2026-04-19,Leave of Absence,102.0,102.0,Temporary leave
EMP11206,2021-12-23,Transfer,102.0,102.0,Business transfer
EMP11206,2022-01-14,Termination,102.0,102.0,Involuntary exit
EMP11207,2020-05-04,Joining,,,Initial employment
EMP11207,2022-01-25,Resignation,105.0,105.0,Voluntary exit
EMP11207,2022-03-27,Manager Change,105.0,105.0,Reporting-line change
EMP11208,2023-11-16,Joining,,,Initial employment
EMP11209,2023-02-02,Joining,,,Initial employment
EMP11209,2025-10-08,Promotion,106.0,106.0,Role progression
EMP11209,2026-02-23,Promotion,106.0,106.0,Role progression
EMP11209,2026-04-05,Manager Change,106.0,106.0,Reporting-line change
EMP11210,2023-09-02,Joining,,,Initial employment
EMP11210,2025-01-23,Promotion,107.0,107.0,Role progression
EMP11210,2026-06-16,Transfer,107.0,103.0,Business transfer
EMP11211,2025-05-03,Joining,,,Initial employment
EMP11212,2019-02-23,Joining,,,Initial employment
EMP11213,2026-01-19,Joining,,,Initial employment
EMP11214,2020-09-07,Joining,,,Initial employment
EMP11215,2021-12-18,Joining,,,Initial employment
EMP11215,2025-12-16,Manager Change,103.0,103.0,Reporting-line change
EMP11216,2024-01-23,Joining,,,Initial employment
EMP11216,2026-05-15,Promotion,101.0,101.0,Role progression
EMP11217,2021-08-12,Joining,,,Initial employment
EMP11217,2023-09-12,Transfer,106.0,106.0,Business transfer
EMP11218,2025-08-30,Joining,,,Initial employment
EMP11219,2023-06-18,Joining,,,Initial employment
EMP11219,2024-06-26,Leave of Absence,101.0,101.0,Temporary leave
EMP11220,2020-10-11,Joining,,,Initial employment
EMP11220,2022-04-02,Transfer,103.0,105.0,Business transfer
EMP11221,2025-06-05,Joining,,,Initial employment
EMP11222,2020-01-30,Joining,,,Initial employment
EMP11223,2022-09-21,Joining,,,Initial employment
EMP11223,2025-09-16,Leave of Absence,104.0,104.0,Temporary leave
EMP11223,2026-04-23,Transfer,104.0,106.0,Business transfer
EMP11223,2025-04-20,Resignation,104.0,104.0,Voluntary exit
EMP11223,2023-06-26,Manager Change,104.0,104.0,Reporting-line change
EMP11224,2026-03-25,Joining,,,Initial employment
EMP11225,2026-01-05,Joining,,,Initial employment
EMP11226,2025-09-09,Joining,,,Initial employment
EMP11227,2020-01-06,Joining,,,Initial employment
EMP11227,2025-07-20,Promotion,107.0,107.0,Role progression
EMP11227,2021-07-07,Transfer,107.0,106.0,Business transfer
EMP11227,2021-12-29,Resignation,107.0,107.0,Voluntary exit
EMP11227,2024-02-20,Promotion,107.0,107.0,Role progression
EMP11228,2021-05-07,Joining,,,Initial employment
EMP11228,2024-03-22,Transfer,103.0,101.0,Business transfer
EMP11229,2021-03-01,Joining,,,Initial employment
EMP11229,2023-02-02,Transfer,103.0,104.0,Business transfer
EMP11230,2020-10-19,Joining,,,Initial employment
EMP11230,2025-12-12,Termination,103.0,103.0,Involuntary exit
EMP11230,2025-07-06,Promotion,103.0,103.0,Role progression
EMP11230,2025-01-17,Rehire,103.0,103.0,Returned employee
EMP11230,2025-02-06,Transfer,103.0,103.0,Business transfer
EMP11230,2023-03-09,Rehire,103.0,103.0,Returned employee
EMP11230,2021-07-10,Manager Change,103.0,103.0,Reporting-line change
EMP11231,2022-10-24,Joining,,,Initial employment
EMP11231,2023-11-06,Resignation,107.0,107.0,Voluntary exit
EMP11232,2020-01-19,Joining,,,Initial employment
EMP11232,2025-11-02,Termination,107.0,107.0,Involuntary exit
EMP11232,2025-08-08,Leave of Absence,107.0,107.0,Temporary leave
EMP11233,2024-10-10,Joining,,,Initial employment
EMP11234,2025-12-27,JOINING,,,Initial employment
EMP11235,2019-08-27,Joining,,,Initial employment
EMP11235,2020-04-13,Resignation,103.0,103.0,Voluntary exit
EMP11235,2024-04-15,Promotion,103.0,103.0,Role progression
EMP11235,2025-03-15,Promotion,103.0,103.0,Role progression
EMP11236,2019-07-14,Joining,,,Initial employment
EMP11236,2020-04-09,Termination,104.0,104.0,Involuntary exit
EMP11236,2021-04-28,Promotion,104.0,104.0,Role progression
EMP11237,2026-06-18,Joining,,,Initial employment
EMP11238,2024-10-09,Joining,,,Initial employment
EMP11238,2025-10-30,Termination,107.0,107.0,Involuntary exit
EMP11239,2022-02-26,Joining,,,Initial employment
EMP11240,2026-06-25,Joining,,,Initial employment
EMP11241,2024-07-08,Joining,,,Initial employment
EMP11242,2019-06-05,Joining,,,Initial employment
EMP11242,2020-08-16,Transfer,102.0,107.0,Business transfer
EMP11242,2022-08-14,Termination,102.0,102.0,Involuntary exit
EMP11243,2021-07-11,Joining,,,Initial employment
EMP11243,2025-02-15,Promotion,108.0,108.0,Role progression
EMP11244,2023-05-29,Joining,,,Initial employment
EMP11245,2021-09-01,Joining,,,Initial employment
EMP11245,2023-03-20,Promotion,101.0,101.0,Role progression
EMP11245,2024-06-24,Promotion,101.0,101.0,Role progression
EMP11246,2022-05-15,Joining,,,Initial employment
EMP11246,2025-03-10,Termination,103.0,103.0,Involuntary exit
EMP11246,2023-03-15,Transfer,103.0,101.0,Business transfer
EMP11247,2025-09-01,Joining,,,Initial employment
EMP11248,2023-12-20,Joining,,,Initial employment
EMP11249,2021-04-17,Joining,,,Initial employment
EMP11250,2024-06-30,Joining,,,Initial employment
EMP11251,2022-09-25,Joining,,,Initial employment
EMP11251,2023-04-30,Termination,104.0,104.0,Involuntary exit
EMP11252,2025-07-15,Joining,,,Initial employment
EMP11253,2019-07-23,Joining,,,Initial employment
EMP11254,2019-06-10,Joining,,,Initial employment
EMP11254,2020-03-06,Manager Change,108.0,108.0,Reporting-line change
EMP11255,2020-01-27,Joining,,,Initial employment
EMP11255,2025-02-12,Resignation,103.0,103.0,Voluntary exit
EMP11255,2022-03-10,Manager Change,103.0,103.0,Reporting-line change
EMP11256,2021-02-07,Joining,,,Initial employment
EMP11256,2025-04-17,Leave of Absence,102.0,102.0,Temporary leave
EMP11257,2026-03-07,Joining,,,Initial employment
EMP11258,2026-01-25,Joining,,,Initial employment
EMP11259,2021-12-29,Joining,,,Initial employment
EMP11259,2024-10-20,Transfer,106.0,108.0,Business transfer
EMP11260,2020-02-09,Joining,,,Initial employment
EMP11260,2023-10-31,Promotion,102.0,102.0,Role progression
EMP11260,2025-12-30,Manager Change,102.0,102.0,Reporting-line change
EMP11261,2020-08-30,Joining,,,Initial employment
EMP11261,2022-02-11,Termination,106.0,106.0,Involuntary exit
EMP11261,2025-08-31,Promotion,106.0,106.0,Role progression
EMP11261,2024-08-10,Transfer,106.0,104.0,Business transfer
EMP11262,2023-06-03,Joining,,,Initial employment
EMP11263,2023-03-21,Joining,,,Initial employment
EMP11264,2024-01-12,Joining,,,Initial employment
EMP11264,2024-07-28,Manager Change,107.0,107.0,Reporting-line change
EMP11265,2020-11-20,Joining,,,Initial employment
EMP11265,2026-03-05,Manager Change,102.0,102.0,Reporting-line change
EMP11266,2022-05-25,Joining,,,Initial employment
EMP11266,2025-05-04,Promotion,104.0,104.0,Role progression
EMP11266,2025-02-13,Manager Change,104.0,104.0,Reporting-line change
EMP11266,2024-12-08,Transfer,104.0,101.0,Business transfer
EMP11267,2024-10-04,Joining,,,Initial employment
EMP11267,2025-04-11,Rehire,102.0,102.0,Returned employee
EMP11267,2025-12-13,Leave of Absence,102.0,102.0,Temporary leave
EMP11268,2020-01-01,Joining,,,Initial employment
EMP11269,2023-09-19,Joining,,,Initial employment
EMP11269,2025-09-13,Termination,101.0,101.0,Involuntary exit
EMP11270,2020-03-30,Joining,,,Initial employment
EMP11271,2019-04-14,Joining,,,Initial employment
EMP11271,2019-10-15,Rehire,101.0,101.0,Returned employee
EMP11271,2023-03-09,Leave of Absence,101.0,101.0,Temporary leave
EMP11272,2019-03-18,Joining,,,Initial employment
EMP11272,2024-10-02,Promotion,107.0,107.0,Role progression
EMP11272,2020-09-08,Transfer,107.0,103.0,Business transfer
EMP11273,2019-08-18,Joining,,,Initial employment
EMP11273,2024-08-06,Resignation,102.0,102.0,Voluntary exit
EMP11273,2023-07-13,Promotion,102.0,102.0,Role progression
EMP11274,2024-04-21,Joining,,,Initial employment
EMP11275,2025-07-06,Joining,,,Initial employment
EMP11276,2022-04-20,Joining,,,Initial employment
EMP11276,2025-08-29,Transfer,108.0,106.0,Business transfer
EMP11277,2021-06-11,Joining,,,Initial employment
EMP11277,2023-08-23,Transfer,101.0,104.0,Business transfer
EMP11277,2023-02-18,Promotion,101.0,101.0,Role progression
EMP11278,2023-04-23,Joining,,,Initial employment
EMP11278,2025-04-01,Promotion,101.0,101.0,Role progression
EMP11279,2026-06-28,Joining,,,Initial employment
EMP11280,2024-09-05,Joining,,,Initial employment
EMP11280,2025-04-04,Leave of Absence,101.0,101.0,Temporary leave
EMP11281,2023-08-03,Joining,,,Initial employment
EMP11281,2025-03-10,Resignation,101.0,101.0,Voluntary exit
EMP11281,2024-06-29,Rehire,101.0,101.0,Returned employee
EMP11282,2019-10-26,Joining,,,Initial employment
EMP11282,2021-12-01,Manager Change,108.0,108.0,Reporting-line change
EMP11283,2021-08-14,Joining,,,Initial employment
EMP11284,2022-01-19,Joining,,,Initial employment
EMP11284,2024-09-26,Promotion,103.0,103.0,Role progression
EMP11285,2025-12-02,Joining,,,Initial employment
EMP11286,2026-03-05,Joining,,,Initial employment
EMP11287,2025-11-10,Joining,,,Initial employment
EMP11288,2023-01-14,Joining,,,Initial employment
EMP11288,2025-08-23,Termination,106.0,106.0,Involuntary exit
EMP11289,2019-12-31,Joining,,,Initial employment
EMP11289,2022-03-04,Rehire,105.0,105.0,Returned employee
EMP11289,2023-02-10,Rehire,105.0,105.0,Returned employee
EMP11290,2023-08-26,Joining,,,Initial employment
EMP11290,2025-09-29,Manager Change,108.0,108.0,Reporting-line change
EMP11291,2019-12-17,Joining,,,Initial employment
EMP11291,2022-04-15,Termination,102.0,102.0,Involuntary exit
EMP11291,2025-05-29,Rehire,102.0,102.0,Returned employee
EMP11291,2024-03-03,Termination,102.0,102.0,Involuntary exit
EMP11291,2024-09-14,Promotion,102.0,102.0,Role progression
