Employee_ID,Review_Date,Performance_Rating,Performance_Category,Review_Type
EMP10752,2024-06-30,3.0,Meets Expectations,Annual
EMP10752,2024-12-31,2.5,Exceeds Expectations,Annual
EMP10752,2025-06-30,3.2,Meets Expectations,Mid-Year
EMP10752,2025-12-31,3.4,Exceeds Expectations,Mid-Year
EMP10752,2026-06-30,1.8,Meets Expectations,Annual
EMP10753,2020-12-31,3.4,Meets Expectations,Mid-Year
EMP10753,2021-06-30,3.1,Meets Expectations,Annual
EMP10753,2021-12-31,2.6,Meets Expectations,Annual
EMP10753,2022-06-30,2.9,Meets Expectations,Mid-Year
EMP10753,2022-12-31,3.7,Exceeds Expectations,Annual
EMP10753,2023-06-30,3.5,Exceeds Expectations,Mid-Year
EMP10753,2023-12-31,3.1,Needs Improvement,Mid-Year
EMP10753,2024-06-30,2.4,Outstanding,Mid-Year
EMP10753,2024-12-31,4.7,Meets Expectations,Mid-Year
EMP10753,2025-06-30,2.7,Meets Expectations,Mid-Year
EMP10753,2025-12-31,2.7,Exceeds Expectations,Mid-Year
EMP10753,2026-06-30,2.6,Meets Expectations,Annual
EMP10754,2026-06-30,2.6,Meets Expectations,Annual
EMP10755,2023-12-31,2.7,Exceeds Expectations,Annual
EMP10755,2024-06-30,3.3,Outstanding,Annual
EMP10755,2024-12-31,3.9,Needs Improvement,Annual
EMP10755,2025-06-30,4.4,Meets Expectations,Annual
EMP10755,2025-12-31,4.5,Meets Expectations,Annual
EMP10755,2026-06-30,3.9,Meets Expectations,Annual
EMP10756,2021-12-31,3.2,Exceeds Expectations,Annual
EMP10756,2022-06-30,3.0,Exceeds Expectations,Annual
EMP10756,2022-12-31,2.2,Meets Expectations,Annual
EMP10756,2023-06-30,3.4,Outstanding,Annual
EMP10756,2023-12-31,3.4,Needs Improvement,Annual
EMP10756,2024-06-30,3.6,Outstanding,Mid-Year
EMP10756,2024-12-31,3.3,Meets Expectations,Annual
EMP10756,2025-06-30,3.8,Meets Expectations,Annual
EMP10756,2025-12-31,3.4,Meets Expectations,Annual
EMP10756,2026-06-30,3.6,Meets Expectations,Mid-Year
EMP10757,2020-06-30,2.9,Needs Improvement,Annual
EMP10757,2020-12-31,3.8,Meets Expectations,Annual
EMP10757,2021-06-30,2.4,Meets Expectations,Annual
EMP10757,2021-12-31,2.6,Exceeds Expectations,Annual
EMP10757,2022-06-30,3.0,Meets Expectations,Annual
EMP10757,2022-12-31,2.6,Needs Improvement,Annual
EMP10757,2023-06-30,3.9,Exceeds Expectations,Mid-Year
EMP10757,2023-12-31,2.1,Meets Expectations,Annual
EMP10757,2024-06-30,3.8,Meets Expectations,Annual
EMP10757,2024-12-31,3.7,Needs Improvement,Annual
EMP10757,2025-06-30,3.2,Needs Improvement,Annual
EMP10757,2025-12-31,3.5,Meets Expectations,Annual
EMP10757,2026-06-30,2.6,Exceeds Expectations,Annual
EMP10758,2021-12-31,3.1,Meets Expectations,Annual
EMP10758,2022-06-30,3.1,Exceeds Expectations,Mid-Year
EMP10758,2022-12-31,1.6,Meets Expectations,Annual
EMP10758,2023-06-30,3.2,Meets Expectations,Mid-Year
EMP10758,2023-12-31,2.6,Meets Expectations,Annual
EMP10758,2024-06-30,3.3,Outstanding,Annual
EMP10758,2024-12-31,3.6,Meets Expectations,Annual
EMP10758,2025-06-30,3.1,Meets Expectations,Mid-Year
EMP10758,2025-12-31,3.1,Needs Improvement,Annual
EMP10758,2026-06-30,3.2,Meets Expectations,Annual
EMP10759,2026-06-30,3.3,Meets Expectations,Mid-Year
EMP10760,2020-06-30,3.6,Exceeds Expectations,Annual
EMP10760,2020-12-31,1.8,Exceeds Expectations,Mid-Year
EMP10760,2021-06-30,2.9,Meets Expectations,Annual
EMP10760,2021-12-31,3.2,Exceeds Expectations,Annual
EMP10760,2022-06-30,3.7,Meets Expectations,Annual
EMP10760,2022-12-31,3.7,Exceeds Expectations,Annual
EMP10760,2023-06-30,3.1,Needs Improvement,Annual
EMP10760,2023-12-31,3.1,Exceeds Expectations,Mid-Year
EMP10760,2024-06-30,3.6,Needs Improvement,Annual
EMP10760,2024-12-31,2.7,Meets Expectations,Annual
EMP10760,2025-06-30,2.9,Meets Expectations,Mid-Year
EMP10760,2025-12-31,2.7,Exceeds Expectations,Mid-Year
EMP10760,2026-06-30,4.1,Meets Expectations,Annual
EMP10761,2020-12-31,3.7,Outstanding,Mid-Year
EMP10761,2021-06-30,3.4,Needs Improvement,Annual
EMP10761,2021-12-31,3.2,Exceeds Expectations,Annual
EMP10761,2022-06-30,2.5,Exceeds Expectations,Annual
EMP10761,2022-12-31,1.9,Meets Expectations,Mid-Year
EMP10761,2023-06-30,3.0,Meets Expectations,Mid-Year
EMP10761,2023-12-31,2.4,Exceeds Expectations,Mid-Year
EMP10761,2024-06-30,3.1,Needs Improvement,Annual
EMP10761,2024-12-31,3.4,Exceeds Expectations,Mid-Year
EMP10761,2025-06-30,3.9,Meets Expectations,Annual
EMP10761,2025-12-31,4.1,Meets Expectations,Annual
EMP10761,2026-06-30,2.9,Needs Improvement,Annual
EMP10762,2021-06-30,2.4,Needs Improvement,Annual
EMP10762,2021-12-31,2.1,Meets Expectations,Mid-Year
EMP10762,2022-06-30,2.7,Needs Improvement,Mid-Year
EMP10762,2022-12-31,3.3,Meets Expectations,Annual
EMP10762,2023-06-30,2.6,Exceeds Expectations,Mid-Year
EMP10762,2023-12-31,3.6,Needs Improvement,Annual
EMP10762,2024-06-30,4.3,Meets Expectations,Mid-Year
EMP10762,2024-12-31,2.6,Meets Expectations,Mid-Year
EMP10762,2025-06-30,3.2,Meets Expectations,Annual
EMP10762,2025-12-31,2.7,Meets Expectations,Mid-Year
EMP10762,2026-06-30,2.0,Meets Expectations,Annual
EMP10763,2022-12-31,3.2,Needs Improvement,Annual
EMP10763,2023-06-30,2.4,Meets Expectations,Mid-Year
EMP10763,2023-12-31,3.1,Needs Improvement,Annual
EMP10763,2024-06-30,2.8,Exceeds Expectations,Mid-Year
EMP10763,2024-12-31,3.6,Exceeds Expectations,Annual
EMP10763,2025-06-30,2.5,Exceeds Expectations,Mid-Year
EMP10763,2025-12-31,2.3,Meets Expectations,Annual
EMP10763,2026-06-30,3.0,Meets Expectations,Mid-Year
EMP10764,2020-12-31,2.0,Outstanding,Annual
EMP10764,2021-06-30,3.1,Needs Improvement,Mid-Year
EMP10764,2021-12-31,2.8,Meets Expectations,Mid-Year
EMP10764,2022-06-30,3.6,Meets Expectations,Annual
EMP10764,2022-12-31,3.7,Meets Expectations,Mid-Year
EMP10764,2023-06-30,2.9,Meets Expectations,Annual
EMP10764,2023-12-31,3.2,Meets Expectations,Annual
EMP10764,2024-06-30,3.6,Meets Expectations,Annual
EMP10764,2024-12-31,3.4,Outstanding,Annual
EMP10764,2025-06-30,3.3,Outstanding,Annual
EMP10764,2025-12-31,1.7,Meets Expectations,Annual
EMP10764,2026-06-30,4.0,Meets Expectations,Mid-Year
EMP10765,2020-12-31,3.3,Needs Improvement,Annual
EMP10765,2021-06-30,3.3,Needs Improvement,Annual
EMP10765,2021-12-31,3.1,Meets Expectations,Mid-Year
EMP10765,2022-06-30,3.2,Outstanding,Mid-Year
EMP10765,2022-12-31,3.0,Needs Improvement,Annual
EMP10765,2023-06-30,3.7,Needs Improvement,Annual
EMP10765,2023-12-31,2.7,Needs Improvement,Mid-Year
EMP10765,2024-06-30,2.9,Meets Expectations,Mid-Year
EMP10765,2024-12-31,2.6,Meets Expectations,Mid-Year
EMP10765,2025-06-30,4.9,Meets Expectations,Annual
EMP10765,2025-12-31,3.6,Exceeds Expectations,Annual
EMP10765,2026-06-30,3.0,Meets Expectations,Annual
EMP10766,2019-12-31,3.1,Exceeds Expectations,Mid-Year
EMP10766,2020-06-30,2.7,Meets Expectations,Annual
EMP10766,2020-12-31,3.1,Meets Expectations,Mid-Year
EMP10766,2021-06-30,2.7,Needs Improvement,Mid-Year
EMP10766,2021-12-31,2.1,Needs Improvement,Annual
EMP10766,2022-06-30,4.7,Needs Improvement,Mid-Year
EMP10766,2022-12-31,4.2,Meets Expectations,Annual
EMP10766,2023-06-30,2.5,Outstanding,Annual
EMP10766,2023-12-31,2.9,Exceeds Expectations,Mid-Year
EMP10766,2024-06-30,3.2,Meets Expectations,Mid-Year
EMP10766,2024-12-31,3.1,Meets Expectations,Annual
EMP10766,2025-06-30,3.5,Meets Expectations,Mid-Year
EMP10766,2025-12-31,2.6,Meets Expectations,Annual
EMP10766,2026-06-30,2.7,Exceeds Expectations,Mid-Year
EMP10767,2022-06-30,3.1,Meets Expectations,Mid-Year
EMP10767,2022-12-31,1.4,Needs Improvement,Annual
EMP10767,2023-06-30,3.3,Meets Expectations,Mid-Year
EMP10767,2023-12-31,2.4,Meets Expectations,Mid-Year
EMP10767,2024-06-30,2.9,Exceeds Expectations,Mid-Year
EMP10767,2024-12-31,2.6,Meets Expectations,Mid-Year
EMP10767,2025-06-30,2.7,Meets Expectations,Mid-Year
EMP10767,2025-12-31,4.0,Meets Expectations,Mid-Year
EMP10767,2026-06-30,3.4,Meets Expectations,Mid-Year
EMP10768,2025-12-31,2.1,Meets Expectations,Annual
EMP10768,2026-06-30,3.1,Meets Expectations,Annual
EMP10769,2024-12-31,3.5,Meets Expectations,Annual
EMP10769,2025-06-30,3.0,Needs Improvement,Annual
EMP10769,2025-12-31,3.5,Meets Expectations,Annual
EMP10769,2026-06-30,4.6,Exceeds Expectations,Annual
EMP10770,2019-12-31,3.6,Meets Expectations,Mid-Year
EMP10770,2020-06-30,2.7,Exceeds Expectations,Annual
EMP10770,2020-12-31,3.4,Exceeds Expectations,Annual
EMP10770,2021-06-30,2.8,Exceeds Expectations,Annual
EMP10770,2021-12-31,3.6,Exceeds Expectations,Annual
EMP10770,2022-06-30,3.4,Meets Expectations,Mid-Year
EMP10770,2022-12-31,2.5,Meets Expectations,Annual
EMP10770,2023-06-30,2.1,Meets Expectations,Annual
EMP10770,2023-12-31,3.0,Meets Expectations,Annual
EMP10770,2024-06-30,4.2,Needs Improvement,Annual
EMP10770,2024-12-31,3.7,Meets Expectations,Annual
EMP10770,2025-06-30,3.5,Outstanding,Annual
EMP10770,2025-12-31,2.6,Exceeds Expectations,Annual
EMP10770,2026-06-30,2.8,Exceeds Expectations,Mid-Year
EMP10771,2023-06-30,3.5,Meets Expectations,Mid-Year
EMP10771,2023-12-31,2.5,Meets Expectations,Mid-Year
EMP10771,2024-06-30,4.1,Meets Expectations,Annual
EMP10771,2024-12-31,3.8,Exceeds Expectations,Mid-Year
EMP10771,2025-06-30,4.0,Exceeds Expectations,Annual
EMP10771,2025-12-31,3.0,Exceeds Expectations,Mid-Year
EMP10771,2026-06-30,3.2,Outstanding,Mid-Year
EMP10772,2020-12-31,3.1,Meets Expectations,Annual
EMP10772,2021-06-30,2.7,Outstanding,Annual
EMP10772,2021-12-31,2.0,Exceeds Expectations,Mid-Year
EMP10772,2022-06-30,3.8,Needs Improvement,Mid-Year
EMP10772,2022-12-31,2.5,Needs Improvement,Mid-Year
EMP10772,2023-06-30,2.6,Meets Expectations,Mid-Year
EMP10772,2023-12-31,4.1,Meets Expectations,Annual
EMP10772,2024-06-30,3.5,Exceeds Expectations,Mid-Year
EMP10772,2024-12-31,2.0,Exceeds Expectations,Annual
EMP10772,2025-06-30,3.3,Meets Expectations,Annual
EMP10772,2025-12-31,2.4,Outstanding,Mid-Year
EMP10772,2026-06-30,3.1,Needs Improvement,Mid-Year
EMP10774,2024-12-31,3.9,Outstanding,Annual
EMP10774,2025-06-30,3.4,Meets Expectations,Annual
EMP10774,2025-12-31,3.7,Needs Improvement,Mid-Year
EMP10774,2026-06-30,3.6,Meets Expectations,Annual
EMP10775,2025-06-30,3.9,Needs Improvement,Mid-Year
EMP10775,2025-12-31,3.3,Exceeds Expectations,Annual
EMP10775,2026-06-30,3.5,Meets Expectations,Annual
EMP10776,2021-12-31,3.1,Meets Expectations,Annual
EMP10776,2022-06-30,3.3,Needs Improvement,Annual
EMP10776,2022-12-31,3.6,Exceeds Expectations,Annual
EMP10776,2023-06-30,4.4,Meets Expectations,Annual
EMP10776,2023-12-31,3.9,Outstanding,Mid-Year
EMP10776,2024-06-30,4.1,Meets Expectations,Annual
EMP10776,2024-12-31,2.9,Outstanding,Annual
EMP10776,2025-06-30,3.5,Needs Improvement,Mid-Year
EMP10776,2025-12-31,2.8,Meets Expectations,Mid-Year
EMP10776,2026-06-30,3.3,Needs Improvement,Annual
EMP10777,2023-06-30,3.8,Outstanding,Annual
EMP10777,2023-12-31,3.3,Needs Improvement,Annual
EMP10777,2024-06-30,3.1,Outstanding,Mid-Year
EMP10777,2024-12-31,3.8,Meets Expectations,Annual
EMP10777,2025-06-30,3.8,Needs Improvement,Mid-Year
EMP10777,2025-12-31,2.7,Needs Improvement,Mid-Year
EMP10777,2026-06-30,3.5,Meets Expectations,Mid-Year
EMP10778,2019-12-31,2.8,Meets Expectations,Annual
EMP10778,2020-06-30,3.4,Exceeds Expectations,Mid-Year
EMP10778,2020-12-31,2.3,Meets Expectations,Annual
EMP10778,2021-06-30,2.0,Meets Expectations,Annual
EMP10778,2021-12-31,2.3,Meets Expectations,Mid-Year
EMP10778,2022-06-30,2.2,Meets Expectations,Mid-Year
EMP10778,2022-12-31,2.9,Meets Expectations,Mid-Year
EMP10778,2023-06-30,3.1,Meets Expectations,Annual
EMP10778,2023-12-31,3.1,Meets Expectations,Mid-Year
EMP10778,2024-06-30,3.0,Exceeds Expectations,Mid-Year
EMP10778,2024-12-31,3.6,Exceeds Expectations,Mid-Year
EMP10778,2025-06-30,3.3,Meets Expectations,Annual
EMP10778,2025-12-31,2.9,Exceeds Expectations,Annual
EMP10778,2026-06-30,3.4,Exceeds Expectations,Mid-Year
EMP10779,2019-12-31,3.4,Meets Expectations,Mid-Year
EMP10779,2020-06-30,3.4,Meets Expectations,Mid-Year
EMP10779,2020-12-31,2.7,Exceeds Expectations,Annual
EMP10779,2021-06-30,3.0,Meets Expectations,Mid-Year
EMP10779,2021-12-31,3.0,Meets Expectations,Annual
EMP10779,2022-06-30,2.1,Exceeds Expectations,Mid-Year
EMP10779,2022-12-31,3.4,Exceeds Expectations,Mid-Year
EMP10779,2023-06-30,3.4,Meets Expectations,Annual
EMP10779,2023-12-31,2.4,Meets Expectations,Mid-Year
EMP10779,2024-06-30,2.8,Exceeds Expectations,Annual
EMP10779,2024-12-31,2.4,Needs Improvement,Annual
EMP10779,2025-06-30,2.7,Exceeds Expectations,Mid-Year
EMP10779,2025-12-31,2.4,Needs Improvement,Mid-Year
EMP10779,2026-06-30,3.1,Meets Expectations,Mid-Year
EMP10780,2021-06-30,4.3,Meets Expectations,Mid-Year
EMP10780,2021-12-31,2.1,Needs Improvement,Mid-Year
EMP10780,2022-06-30,2.2,Meets Expectations,Annual
EMP10780,2022-12-31,3.2,Meets Expectations,Mid-Year
EMP10780,2023-06-30,3.8,Meets Expectations,Mid-Year
EMP10780,2023-12-31,4.5,Exceeds Expectations,Annual
EMP10780,2024-06-30,2.7,Meets Expectations,Annual
EMP10780,2024-12-31,2.9,Needs Improvement,Annual
EMP10780,2025-06-30,3.6,Meets Expectations,Annual
EMP10780,2025-12-31,3.5,Exceeds Expectations,Mid-Year
EMP10780,2026-06-30,2.6,Exceeds Expectations,Mid-Year
EMP10781,2025-12-31,4.7,Exceeds Expectations,Annual
EMP10781,2026-06-30,3.4,Exceeds Expectations,Annual
EMP10782,2023-06-30,4.1,Needs Improvement,Annual
EMP10782,2023-12-31,3.4,meets expectations,Annual
EMP10782,2024-06-30,3.1,Meets Expectations,Annual
EMP10782,2024-12-31,3.2,Meets Expectations,Mid-Year
EMP10782,2025-06-30,2.9,Meets Expectations,Annual
EMP10782,2025-12-31,1.5,Meets Expectations,Mid-Year
EMP10782,2026-06-30,2.8,Meets Expectations,Mid-Year
EMP10784,2020-12-31,2.8,Exceeds Expectations,Mid-Year
EMP10784,2021-06-30,2.0,Meets Expectations,Mid-Year
EMP10784,2021-12-31,2.9,Needs Improvement,Mid-Year
EMP10784,2022-06-30,2.6,Needs Improvement,Mid-Year
EMP10784,2022-12-31,2.8,Exceeds Expectations,Annual
EMP10784,2023-06-30,3.7,Exceeds Expectations,Mid-Year
EMP10784,2023-12-31,3.7,Meets Expectations,Annual
EMP10784,2024-06-30,3.3,Needs Improvement,Annual
EMP10784,2024-12-31,2.0,Meets Expectations,Mid-Year
EMP10784,2025-06-30,2.8,Exceeds Expectations,Mid-Year
EMP10784,2025-12-31,3.6,Meets Expectations,Annual
EMP10784,2026-06-30,2.8,Meets Expectations,Mid-Year
EMP10785,2025-12-31,3.6,Meets Expectations,Annual
EMP10785,2026-06-30,3.1,Meets Expectations,Mid-Year
EMP10786,2022-12-31,2.5,Meets Expectations,Mid-Year
EMP10786,2023-06-30,3.9,Needs Improvement,Mid-Year
EMP10786,2023-12-31,2.5,Meets Expectations,Mid-Year
EMP10786,2024-06-30,4.2,Exceeds Expectations,Annual
EMP10786,2024-12-31,3.9,Meets Expectations,Annual
EMP10786,2025-06-30,2.8,Exceeds Expectations,Annual
EMP10786,2025-12-31,3.5,Meets Expectations,Annual
EMP10786,2026-06-30,3.3,Meets Expectations,Annual
EMP10787,2022-06-30,3.2,Meets Expectations,Mid-Year
EMP10787,2022-12-31,2.2,Exceeds Expectations,Annual
EMP10787,2023-06-30,3.1,Meets Expectations,Mid-Year
EMP10787,2023-12-31,3.0,Needs Improvement,Mid-Year
EMP10787,2024-06-30,3.8,Meets Expectations,Mid-Year
EMP10787,2024-12-31,3.0,Exceeds Expectations,Mid-Year
EMP10787,2025-06-30,3.5,Meets Expectations,Mid-Year
EMP10787,2025-12-31,2.9,Meets Expectations,Annual
EMP10787,2026-06-30,3.7,Exceeds Expectations,Annual
EMP10788,2026-06-30,2.4,Meets Expectations,Annual
EMP10789,2019-12-31,3.1,Meets Expectations,Mid-Year
EMP10789,2020-06-30,1.8,Outstanding,Annual
EMP10789,2020-12-31,3.7,Meets Expectations,Annual
EMP10789,2021-06-30,2.1,Meets Expectations,Annual
EMP10789,2021-12-31,2.5,Meets Expectations,Annual
EMP10789,2022-06-30,3.1,Exceeds Expectations,Mid-Year
EMP10789,2022-12-31,4.2,Meets Expectations,Annual
EMP10789,2023-06-30,3.4,Meets Expectations,Annual
EMP10789,2023-12-31,2.9,Meets Expectations,Annual
EMP10789,2024-06-30,3.6,Meets Expectations,Annual
EMP10789,2024-12-31,3.3,Exceeds Expectations,Annual
EMP10789,2025-06-30,2.6,Meets Expectations,Mid-Year
EMP10789,2025-12-31,3.4,Meets Expectations,Mid-Year
EMP10789,2026-06-30,2.2,Needs Improvement,Mid-Year
EMP10790,2023-12-31,4.4,Meets Expectations,Mid-Year
EMP10790,2024-06-30,3.8,Meets Expectations,Annual
EMP10790,2024-12-31,3.7,Meets Expectations,Mid-Year
EMP10790,2025-06-30,3.4,Meets Expectations,Mid-Year
EMP10790,2025-12-31,3.2,Meets Expectations,Annual
EMP10790,2026-06-30,3.6,Meets Expectations,Annual
EMP10791,2025-12-31,3.9,Needs Improvement,Mid-Year
EMP10791,2026-06-30,2.7,Meets Expectations,Mid-Year
EMP10792,2019-12-31,2.7,Exceeds Expectations,Annual
EMP10792,2020-06-30,3.3,Needs Improvement,Annual
EMP10792,2020-12-31,2.6,Exceeds Expectations,Mid-Year
EMP10792,2021-06-30,3.0,Meets Expectations,Mid-Year
EMP10792,2021-12-31,3.3,Exceeds Expectations,Annual
EMP10792,2022-06-30,2.8,Exceeds Expectations,Mid-Year
EMP10792,2022-12-31,3.4,Needs Improvement,Mid-Year
EMP10792,2023-06-30,3.3,Meets Expectations,Mid-Year
EMP10792,2023-12-31,2.6,Exceeds Expectations,Annual
EMP10792,2024-06-30,3.2,Exceeds Expectations,Mid-Year
EMP10792,2024-12-31,2.7,Meets Expectations,Annual
EMP10792,2025-06-30,3.9,Meets Expectations,Annual
EMP10792,2025-12-31,3.2,Exceeds Expectations,Mid-Year
EMP10792,2026-06-30,2.3,Needs Improvement,Annual
EMP10793,2024-06-30,3.1,Outstanding,Annual
EMP10793,2024-12-31,3.2,Meets Expectations,Annual
EMP10793,2025-06-30,3.0,Meets Expectations,Annual
EMP10793,2025-12-31,3.4,Needs Improvement,Annual
EMP10793,2026-06-30,3.5,Meets Expectations,Annual
EMP10794,2021-06-30,3.0,Exceeds Expectations,Annual
EMP10794,2021-12-31,3.3,Exceeds Expectations,Annual
EMP10794,2022-06-30,2.1,Exceeds Expectations,Annual
EMP10794,2022-12-31,2.9,Meets Expectations,Mid-Year
EMP10794,2023-06-30,4.2,Exceeds Expectations,Annual
EMP10794,2023-12-31,3.0,Needs Improvement,Annual
EMP10794,2024-06-30,3.7,Meets Expectations,Annual
EMP10794,2024-12-31,3.3,Outstanding,Annual
EMP10794,2025-06-30,2.7,Meets Expectations,Annual
EMP10794,2025-12-31,4.0,Meets Expectations,Mid-Year
EMP10794,2026-06-30,3.0,Exceeds Expectations,Mid-Year
EMP10795,2026-06-30,3.1,Meets Expectations,Annual
EMP10796,2024-06-30,2.4,Meets Expectations,Mid-Year
EMP10796,2024-12-31,3.6,Needs Improvement,Annual
EMP10796,2025-06-30,3.2,Exceeds Expectations,Mid-Year
EMP10796,2025-12-31,3.2,Outstanding,Mid-Year
EMP10796,2026-06-30,3.7,Exceeds Expectations,Annual
EMP10797,2025-12-31,3.6,Meets Expectations,Mid-Year
EMP10797,2026-06-30,3.4,Exceeds Expectations,Mid-Year
EMP10798,2020-06-30,1.0,Needs Improvement,Annual
EMP10798,2020-12-31,2.0,Needs Improvement,Annual
EMP10798,2021-06-30,3.4,Meets Expectations,Annual
EMP10798,2021-12-31,2.8,Exceeds Expectations,Mid-Year
EMP10798,2022-06-30,3.3,Meets Expectations,Annual
EMP10798,2022-12-31,3.3,Meets Expectations,Mid-Year
EMP10798,2023-06-30,3.4,Meets Expectations,Annual
EMP10798,2023-12-31,3.3,Meets Expectations,Mid-Year
EMP10798,2024-06-30,3.3,Needs Improvement,Annual
EMP10798,2024-12-31,3.5,Needs Improvement,Annual
EMP10798,2025-06-30,2.8,Needs Improvement,Annual
EMP10798,2025-12-31,3.2,Meets Expectations,Mid-Year
EMP10798,2026-06-30,3.2,Needs Improvement,Mid-Year
EMP10799,2020-12-31,2.9,Outstanding,Annual
EMP10799,2021-06-30,2.8,Exceeds Expectations,Annual
EMP10799,2021-12-31,3.6,Exceeds Expectations,Annual
EMP10799,2022-06-30,2.7,Needs Improvement,Annual
EMP10799,2022-12-31,2.6,Meets Expectations,Annual
EMP10799,2023-06-30,3.9,Meets Expectations,Annual
EMP10799,2023-12-31,3.3,Exceeds Expectations,Mid-Year
EMP10799,2024-06-30,3.8,Exceeds Expectations,Mid-Year
EMP10799,2024-12-31,3.1,Exceeds Expectations,Mid-Year
EMP10799,2025-06-30,2.3,Meets Expectations,Annual
EMP10799,2025-12-31,3.4,Meets Expectations,Mid-Year
EMP10799,2026-06-30,3.6,Exceeds Expectations,Mid-Year
EMP10800,2023-06-30,3.7,Meets Expectations,Mid-Year
EMP10800,2023-12-31,2.4,Needs Improvement,Annual
EMP10800,2024-06-30,3.5,Exceeds Expectations,Annual
EMP10800,2024-12-31,4.0,Needs Improvement,Annual
EMP10800,2025-06-30,2.1,Meets Expectations,Mid-Year
EMP10800,2025-12-31,1.5,Exceeds Expectations,Annual
EMP10800,2026-06-30,2.1,Needs Improvement,Annual
EMP10801,2025-12-31,2.8,Exceeds Expectations,Mid-Year
EMP10801,2026-06-30,3.5,Needs Improvement,Annual
EMP10802,2023-12-31,2.8,Exceeds Expectations,Annual
EMP10802,2024-06-30,3.0,Needs Improvement,Mid-Year
EMP10802,2024-12-31,2.9,Exceeds Expectations,Mid-Year
EMP10802,2025-06-30,3.5,Exceeds Expectations,Annual
EMP10802,2025-12-31,3.0,Meets Expectations,Annual
EMP10802,2026-06-30,2.4,Exceeds Expectations,Mid-Year
EMP10803,2024-06-30,4.2,Needs Improvement,Annual
EMP10803,2024-12-31,3.7,Meets Expectations,Mid-Year
EMP10803,2025-06-30,2.0,Meets Expectations,Mid-Year
EMP10803,2025-12-31,3.7,Meets Expectations,Mid-Year
EMP10803,2026-06-30,1.8,Meets Expectations,Mid-Year
EMP10804,2019-12-31,3.7,Exceeds Expectations,Annual
EMP10804,2020-06-30,4.0,Needs Improvement,Mid-Year
EMP10804,2020-12-31,3.4,Exceeds Expectations,Annual
EMP10804,2021-06-30,3.5,Exceeds Expectations,Mid-Year
EMP10804,2021-12-31,3.5,Needs Improvement,Mid-Year
EMP10804,2022-06-30,2.7,Meets Expectations,Mid-Year
EMP10804,2022-12-31,2.2,Exceeds Expectations,Annual
EMP10804,2023-06-30,3.8,Exceeds Expectations,Mid-Year
EMP10804,2023-12-31,3.6,Exceeds Expectations,Mid-Year
EMP10804,2024-06-30,2.9,Meets Expectations,Annual
EMP10804,2024-12-31,4.0,Exceeds Expectations,Mid-Year
EMP10804,2025-06-30,3.1,Meets Expectations,Annual
EMP10804,2025-12-31,3.5,Exceeds Expectations,Mid-Year
EMP10804,2026-06-30,3.0,Meets Expectations,Mid-Year
EMP10805,2025-06-30,3.8,Meets Expectations,Annual
EMP10805,2025-12-31,3.1,Meets Expectations,Mid-Year
EMP10805,2026-06-30,2.8,Outstanding,Annual
EMP10806,2025-12-31,2.9,Outstanding,Mid-Year
EMP10806,2026-06-30,3.1,Meets Expectations,Mid-Year
EMP10807,2020-12-31,2.8,Meets Expectations,Annual
EMP10807,2021-06-30,3.2,Exceeds Expectations,Annual
EMP10807,2021-12-31,4.7,Meets Expectations,Annual
EMP10807,2022-06-30,4.5,Meets Expectations,Annual
EMP10807,2022-12-31,2.9,Meets Expectations,Annual
EMP10807,2023-06-30,3.1,Needs Improvement,Annual
EMP10807,2023-12-31,2.5,Meets Expectations,Mid-Year
EMP10807,2024-06-30,2.9,Meets Expectations,Mid-Year
EMP10807,2024-12-31,3.1,Meets Expectations,Annual
EMP10807,2025-06-30,3.8,Meets Expectations,Mid-Year
EMP10807,2025-12-31,3.3,Needs Improvement,Annual
EMP10807,2026-06-30,3.1,Meets Expectations,Annual
EMP10808,2023-06-30,4.2,Meets Expectations,Annual
EMP10808,2023-12-31,3.4,Outstanding,Mid-Year
EMP10808,2024-06-30,2.6,Meets Expectations,Annual
EMP10808,2024-12-31,3.7,Needs Improvement,Annual
EMP10808,2025-06-30,2.8,Meets Expectations,Mid-Year
