Employee_ID,Month,Working_Days,Absent_Days,Overtime_Hours,Days_Present
EMP10099,2023-06-01,19,0.0,9.0,19
EMP10099,2023-07-01,19,2.0,4.9,17
EMP10099,2023-08-01,21,0.0,3.3,21
EMP10099,2023-09-01,22,3.0,3.9,19
EMP10099,2023-10-01,22,2.0,10.4,20
EMP10099,2023-11-01,18,0.0,6.3,18
EMP10099,2023-12-01,18,1.0,5.0,17
EMP10099,2024-01-01,21,0.0,9.0,21
EMP10099,2024-02-01,21,2.0,0.0,19
EMP10099,2024-03-01,22,3.0,11.7,19
EMP10099,2024-04-01,18,1.0,7.7,17
EMP10099,2024-05-01,19,2.0,4.8,17
EMP10099,2024-06-01,21,2.0,4.1,19
EMP10099,2024-07-01,21,3.0,16.8,18
EMP10099,2024-08-01,21,1.0,10.0,20
EMP10099,2024-09-01,22,2.0,14.5,20
EMP10099,2024-11-01,18,3.0,8.3,15
EMP10099,2024-12-01,22,2.0,5.9,20
EMP10099,2025-01-01,20,1.0,3.9,19
EMP10099,2025-02-01,18,2.0,6.8,16
EMP10099,2025-03-01,19,1.0,3.1,18
EMP10099,2025-04-01,21,0.0,5.7,21
EMP10099,2025-05-01,20,0.0,13.4,20
EMP10099,2025-06-01,21,0.0,8.6,21
EMP10099,2025-07-01,18,0.0,12.4,18
EMP10099,2025-08-01,19,2.0,8.2,17
EMP10099,2025-09-01,21,1.0,7.0,20
EMP10099,2025-10-01,21,1.0,7.1,20
EMP10099,2025-11-01,20,0.0,2.4,20
EMP10099,2025-12-01,18,1.0,7.3,17
EMP10099,2026-01-01,19,1.0,11.5,18
EMP10099,2026-02-01,18,0.0,16.6,18
EMP10099,2026-03-01,18,4.0,6.8,14
EMP10099,2026-04-01,21,3.0,7.5,18
EMP10099,2026-05-01,21,0.0,6.0,21
EMP10099,2026-06-01,21,1.0,10.2,20
EMP10100,2021-11-01,19,1.0,5.7,18
EMP10100,2021-12-01,19,0.0,12.7,19
EMP10100,2022-01-01,18,0.0,8.8,18
EMP10100,2022-02-01,18,0.0,7.9,18
EMP10100,2022-03-01,18,2.0,9.0,16
EMP10100,2022-04-01,21,1.0,12.0,20
EMP10100,2022-05-01,19,0.0,5.4,19
EMP10100,2022-06-01,19,0.0,8.0,19
EMP10100,2022-07-01,18,0.0,9.8,18
EMP10100,2022-08-01,20,0.0,8.1,20
EMP10100,2022-09-01,22,1.0,3.5,21
EMP10100,2022-10-01,22,0.0,3.9,22
EMP10100,2022-11-01,18,2.0,4.4,16
EMP10100,2022-12-01,22,1.0,10.5,21
EMP10100,2023-01-01,18,2.0,9.9,16
EMP10100,2023-02-01,22,2.0,12.5,20
EMP10100,2023-03-01,21,0.0,10.7,21
EMP10100,2023-04-01,19,3.0,9.8,16
EMP10100,2023-05-01,18,2.0,8.6,16
EMP10100,2023-06-01,22,0.0,6.9,22
EMP10100,2023-08-01,21,1.0,10.3,20
EMP10100,2023-09-01,20,1.0,8.0,19
EMP10100,2023-10-01,18,2.0,4.9,16
EMP10100,2023-11-01,21,0.0,10.3,21
EMP10100,2023-12-01,21,2.0,5.6,19
EMP10100,2024-01-01,20,1.0,9.5,19
EMP10100,2024-02-01,19,1.0,7.4,18
EMP10100,2024-03-01,21,1.0,6.9,20
EMP10100,2024-04-01,18,0.0,9.4,18
EMP10100,2024-05-01,18,0.0,7.6,18
EMP10100,2024-06-01,21,1.0,0.0,20
EMP10100,2024-07-01,19,2.0,1.3,17
EMP10100,2024-08-01,22,2.0,9.3,20
EMP10100,2024-09-01,21,4.0,9.9,17
EMP10100,2024-10-01,21,1.0,8.4,20
EMP10100,2024-12-01,21,0.0,8.4,21
EMP10100,2025-01-01,21,3.0,5.8,18
EMP10100,2025-02-01,19,1.0,12.5,18
EMP10100,2025-04-01,18,2.0,5.9,16
EMP10100,2025-05-01,19,4.0,11.7,15
EMP10100,2025-06-01,20,0.0,3.6,20
EMP10100,2025-07-01,18,0.0,3.7,18
EMP10100,2025-08-01,20,0.0,6.0,20
EMP10100,2025-09-01,22,1.0,4.3,21
EMP10100,2025-10-01,22,2.0,8.2,20
EMP10100,2025-11-01,19,2.0,14.9,17
EMP10100,2026-02-01,21,2.0,4.0,19
EMP10100,2026-03-01,21,3.0,11.0,18
EMP10100,2026-04-01,21,1.0,0.0,20
EMP10100,2026-05-01,22,0.0,11.2,22
EMP10100,2026-06-01,22,0.0,4.6,22
EMP10101,2024-05-01,22,0.0,5.0,22
EMP10101,2024-06-01,22,2.0,0.0,20
EMP10101,2024-07-01,18,2.0,4.3,16
EMP10101,2024-08-01,22,2.0,7.6,20
EMP10101,2024-09-01,20,1.0,8.6,19
EMP10101,2024-11-01,19,3.0,10.5,16
EMP10101,2024-12-01,19,0.0,0.0,19
EMP10101,2025-01-01,19,0.0,4.3,19
EMP10101,2025-02-01,22,1.0,3.8,21
EMP10101,2025-04-01,20,4.0,3.6,16
EMP10101,2025-05-01,21,1.0,2.8,20
EMP10101,2025-06-01,20,2.0,7.4,18
EMP10101,2025-07-01,20,5.0,0.8,15
EMP10101,2025-08-01,20,1.0,5.1,19
EMP10101,2025-10-01,19,2.0,7.0,17
EMP10101,2025-11-01,18,3.0,7.8,15
EMP10101,2025-12-01,18,2.0,2.7,16
EMP10101,2026-01-01,18,1.0,3.0,17
EMP10101,2026-02-01,19,0.0,1.3,19
EMP10101,2026-03-01,19,1.0,3.0,18
EMP10102,2020-07-01,21,5.0,12.0,16
EMP10102,2020-08-01,18,0.0,4.2,18
EMP10102,2020-09-01,20,3.0,7.6,17
EMP10102,2020-10-01,19,1.0,8.0,18
EMP10102,2020-11-01,19,1.0,1.9,18
EMP10102,2021-01-01,21,1.0,10.4,20
EMP10102,2021-02-01,19,1.0,4.6,18
EMP10102,2021-03-01,21,1.0,13.0,20
EMP10102,2021-04-01,20,0.0,4.0,20
EMP10102,2021-05-01,19,0.0,12.6,19
EMP10102,2021-06-01,20,3.0,5.6,17
EMP10102,2021-07-01,22,3.0,4.3,19
EMP10102,2021-08-01,22,2.0,1.4,20
EMP10102,2021-09-01,18,2.0,16.3,16
EMP10102,2021-10-01,21,0.0,2.3,21
EMP10102,2021-11-01,20,1.0,8.4,19
EMP10102,2021-12-01,19,2.0,2.3,17
EMP10102,2022-01-01,21,1.0,3.4,20
EMP10102,2022-02-01,18,0.0,1.0,18
EMP10102,2022-03-01,22,1.0,2.6,21
EMP10102,2022-04-01,18,2.0,3.4,16
EMP10102,2022-05-01,20,1.0,0.4,19
EMP10102,2022-07-01,22,0.0,8.0,22
EMP10102,2022-08-01,20,1.0,0.0,19
EMP10102,2022-09-01,20,1.0,7.8,19
EMP10102,2022-10-01,22,1.0,6.0,21
EMP10102,2022-11-01,18,2.0,1.9,16
EMP10102,2022-12-01,21,3.0,3.3,18
EMP10102,2023-01-01,19,2.0,2.3,17
EMP10102,2023-02-01,20,2.0,4.3,18
EMP10102,2023-03-01,21,1.0,4.2,20
EMP10102,2023-04-01,19,1.0,1.3,18
EMP10102,2023-05-01,18,3.0,2.1,15
EMP10102,2023-06-01,22,1.0,3.4,21
EMP10102,2023-07-01,20,1.0,10.0,19
EMP10102,2023-08-01,20,0.0,2.7,20
EMP10102,2023-09-01,22,0.0,4.3,22
EMP10102,2023-10-01,20,2.0,4.4,18
EMP10102,2023-11-01,18,0.0,6.4,18
EMP10102,2023-12-01,21,1.0,0.0,20
EMP10102,2024-01-01,18,1.0,8.5,17
EMP10102,2024-02-01,19,0.0,0.0,19
EMP10102,2024-03-01,18,0.0,3.2,18
EMP10102,2024-04-01,20,0.0,1.3,20
EMP10102,2024-05-01,22,2.0,6.0,20
EMP10102,2024-06-01,21,3.0,9.3,18
EMP10102,2024-08-01,18,3.0,2.5,15
EMP10102,2024-09-01,22,3.0,2.4,19
EMP10102,2024-11-01,18,3.0,5.8,15
EMP10102,2024-12-01,21,1.0,7.8,20
EMP10102,2025-01-01,18,4.0,7.4,14
EMP10102,2025-02-01,18,0.0,9.2,18
EMP10102,2025-03-01,20,1.0,4.0,19
EMP10102,2025-04-01,19,0.0,5.3,19
EMP10102,2025-05-01,21,2.0,8.7,19
EMP10102,2025-06-01,19,2.0,10.6,17
EMP10102,2025-07-01,18,0.0,0.5,18
EMP10102,2025-08-01,18,2.0,7.3,16
EMP10102,2025-09-01,22,1.0,2.8,21
EMP10102,2025-10-01,22,4.0,5.9,18
EMP10102,2025-11-01,20,2.0,7.9,18
EMP10102,2025-12-01,20,3.0,3.0,17
EMP10102,2026-01-01,20,0.0,0.0,20
EMP10102,2026-02-01,21,2.0,5.6,19
EMP10102,2026-03-01,20,1.0,5.0,19
EMP10102,2026-04-01,18,1.0,9.8,17
EMP10102,2026-05-01,22,5.0,3.8,17
EMP10102,2026-06-01,21,1.0,5.1,20
EMP10103,2021-10-01,22,1.0,13.5,21
EMP10103,2021-11-01,20,3.0,5.9,17
EMP10103,2021-12-01,22,0.0,4.0,22
EMP10103,2022-01-01,18,0.0,1.6,18
EMP10103,2022-02-01,22,1.0,10.1,21
EMP10103,2022-03-01,19,1.0,0.0,18
EMP10103,2022-04-01,20,3.0,7.9,17
EMP10103,2022-05-01,22,0.0,7.0,22
EMP10103,2022-06-01,22,1.0,9.0,21
EMP10103,2022-07-01,19,3.0,19.8,16
EMP10103,2022-08-01,18,1.0,12.2,17
EMP10103,2022-11-01,21,3.0,0.4,18
EMP10103,2022-12-01,20,2.0,13.3,18
EMP10103,2023-01-01,19,0.0,13.7,19
EMP10103,2023-02-01,20,2.0,6.5,18
EMP10103,2023-03-01,20,0.0,5.0,20
EMP10103,2023-04-01,21,2.0,5.2,19
EMP10103,2023-06-01,22,2.0,3.6,20
EMP10103,2023-08-01,21,0.0,9.7,21
EMP10103,2023-09-01,21,1.0,9.2,20
EMP10103,2023-10-01,22,1.0,16.7,21
EMP10103,2023-11-01,18,2.0,3.3,16
EMP10103,2023-12-01,18,0.0,6.8,18
EMP10103,2024-01-01,22,2.0,5.5,20
EMP10103,2024-02-01,20,0.0,5.0,20
EMP10103,2024-03-01,18,1.0,9.9,17
EMP10103,2024-04-01,22,1.0,11.1,21
EMP10103,2024-05-01,20,0.0,6.1,20
EMP10103,2024-07-01,21,0.0,7.8,21
EMP10103,2024-08-01,22,1.0,11.9,21
EMP10103,2024-09-01,21,2.0,9.4,19
EMP10103,2024-10-01,18,2.0,6.7,16
EMP10103,2024-11-01,18,0.0,12.2,18
EMP10103,2024-12-01,21,3.0,6.9,18
EMP10103,2025-02-01,18,0.0,7.0,18
EMP10103,2025-03-01,22,0.0,4.0,22
EMP10103,2025-04-01,22,1.0,0.0,21
EMP10103,2025-06-01,19,3.0,7.2,16
EMP10103,2025-07-01,19,1.0,2.4,18
EMP10103,2025-10-01,22,0.0,10.1,22
EMP10103,2025-11-01,18,1.0,7.2,17
EMP10103,2025-12-01,21,0.0,9.8,21
EMP10103,2026-01-01,20,3.0,4.9,17
EMP10103,2026-02-01,18,3.0,1.8,15
EMP10103,2026-03-01,20,0.0,9.8,20
EMP10103,2026-04-01,22,1.0,11.9,21
EMP10103,2026-05-01,21,2.0,5.5,19
EMP10103,2026-06-01,22,0.0,8.6,22
EMP10104,2023-05-01,19,1.0,8.4,18
EMP10104,2023-06-01,20,4.0,9.0,16
EMP10104,2023-07-01,19,1.0,2.9,18
EMP10104,2023-08-01,18,0.0,13.9,18
EMP10104,2023-09-01,22,1.0,0.0,21
EMP10104,2023-10-01,20,1.0,10.9,19
EMP10104,2023-11-01,21,1.0,0.0,20
EMP10104,2023-12-01,19,0.0,6.1,19
EMP10104,2024-02-01,22,0.0,14.4,22
EMP10104,2024-03-01,20,1.0,2.6,19
EMP10104,2024-04-01,21,2.0,12.1,19
EMP10104,2024-06-01,22,3.0,0.8,19
EMP10104,2024-07-01,20,2.0,5.1,18
EMP10104,2024-08-01,22,2.0,7.3,20
EMP10104,2024-09-01,20,3.0,4.0,17
EMP10104,2024-10-01,22,2.0,9.0,20
EMP10104,2024-11-01,20,1.0,7.4,19
EMP10104,2024-12-01,19,1.0,8.8,18
EMP10104,2025-01-01,21,1.0,9.9,20
EMP10104,2025-02-01,21,0.0,9.4,21
EMP10104,2025-03-01,18,0.0,4.2,18
EMP10104,2025-04-01,19,1.0,7.1,18
EMP10104,2025-05-01,18,1.0,12.7,17
EMP10104,2025-06-01,22,2.0,11.5,20
EMP10104,2025-08-01,22,2.0,9.2,20
EMP10104,2025-09-01,21,1.0,1.2,20
EMP10104,2025-10-01,20,1.0,6.1,19
EMP10104,2025-11-01,22,0.0,12.0,22
EMP10104,2025-12-01,21,1.0,8.9,20
EMP10104,2026-01-01,20,0.0,14.6,20
EMP10104,2026-02-01,18,0.0,0.1,18
EMP10104,2026-05-01,20,2.0,0.3,18
EMP10104,2026-06-01,22,3.0,6.7,19
EMP10105,2021-06-01,20,1.0,0.0,19
EMP10105,2021-07-01,21,1.0,5.8,20
EMP10105,2021-09-01,19,1.0,0.0,18
EMP10105,2021-10-01,22,2.0,0.0,20
EMP10105,2021-11-01,20,2.0,3.8,18
EMP10105,2022-01-01,19,1.0,12.4,18
EMP10105,2022-02-01,22,1.0,3.2,21
EMP10105,2022-03-01,20,0.0,5.1,20
EMP10105,2022-05-01,18,2.0,10.0,16
EMP10105,2022-06-01,19,0.0,9.8,19
EMP10105,2022-07-01,18,3.0,6.1,15
EMP10105,2022-08-01,20,1.0,1.1,19
EMP10105,2022-10-01,19,3.0,12.6,16
EMP10105,2022-11-01,21,0.0,7.2,21
EMP10105,2022-12-01,19,4.0,7.1,15
EMP10105,2023-01-01,20,0.0,1.5,20
EMP10105,2023-04-01,18,5.0,6.1,13
EMP10105,2023-05-01,18,1.0,2.9,17
EMP10105,2023-07-01,20,4.0,9.7,16
EMP10105,2023-08-01,22,1.0,3.9,21
EMP10105,2023-09-01,22,1.0,3.4,21
EMP10105,2023-10-01,18,1.0,4.8,17
EMP10105,2023-11-01,19,3.0,8.8,16
EMP10105,2023-12-01,18,1.0,5.3,17
EMP10105,2024-01-01,18,1.0,8.6,17
EMP10105,2024-02-01,20,1.0,4.4,19
EMP10105,2024-03-01,22,1.0,0.0,21
EMP10105,2024-04-01,22,0.0,10.5,22
EMP10105,2024-05-01,21,1.0,5.4,20
EMP10105,2024-06-01,21,1.0,4.1,20
EMP10105,2024-07-01,18,6.0,4.3,12
EMP10105,2024-08-01,21,3.0,0.0,18
EMP10105,2024-09-01,20,2.0,6.3,18
EMP10105,2024-10-01,21,3.0,2.3,18
EMP10105,2024-11-01,21,0.0,0.0,21
EMP10105,2024-12-01,21,2.0,2.2,19
EMP10105,2025-01-01,22,1.0,1.4,21
EMP10105,2025-02-01,22,0.0,3.5,22
EMP10105,2025-03-01,21,1.0,3.6,20
EMP10105,2025-04-01,20,1.0,9.6,19
EMP10105,2025-05-01,20,0.0,6.6,20
EMP10105,2025-06-01,20,2.0,6.0,18
EMP10105,2025-07-01,18,0.0,0.0,18
EMP10105,2025-08-01,21,4.0,5.8,17
EMP10105,2025-09-01,19,0.0,2.2,19
EMP10105,2025-12-01,19,0.0,1.3,19
EMP10105,2026-01-01,19,3.0,5.2,16
EMP10105,2026-04-01,18,1.0,6.4,17
EMP10105,2026-05-01,21,0.0,7.1,21
EMP10105,2026-06-01,21,1.0,0.9,20
EMP10106,2025-01-01,22,3.0,10.6,19
EMP10106,2025-02-01,18,2.0,8.9,16
EMP10106,2025-03-01,22,1.0,1.0,21
EMP10106,2025-04-01,21,0.0,7.2,21
EMP10106,2025-05-01,21,0.0,3.7,21
EMP10106,2025-06-01,22,1.0,7.5,21
EMP10106,2025-07-01,22,3.0,11.3,19
EMP10106,2025-08-01,19,0.0,6.7,19
EMP10106,2025-09-01,19,3.0,5.2,16
EMP10106,2025-10-01,18,2.0,11.8,16
EMP10106,2025-11-01,19,5.0,7.5,14
EMP10106,2026-01-01,20,0.0,8.5,20
EMP10106,2026-03-01,21,1.0,0.4,20
EMP10106,2026-04-01,20,1.0,8.0,19
EMP10106,2026-06-01,21,2.0,0.0,19
EMP10107,2020-10-01,21,0.0,14.9,21
EMP10107,2020-11-01,22,1.0,9.9,21
EMP10107,2020-12-01,21,1.0,15.5,20
EMP10107,2021-01-01,22,1.0,9.6,21
EMP10107,2021-03-01,20,1.0,9.0,19
EMP10107,2021-05-01,19,3.0,9.3,16
EMP10107,2021-06-01,22,2.0,12.1,20
EMP10107,2021-07-01,20,0.0,11.3,20
EMP10107,2021-08-01,19,0.0,13.2,19
EMP10107,2021-09-01,21,1.0,7.2,20
EMP10107,2021-11-01,21,1.0,2.7,20
EMP10107,2021-12-01,19,1.0,9.4,18
EMP10107,2022-01-01,21,1.0,5.7,20
EMP10107,2022-02-01,22,1.0,12.0,21
EMP10107,2022-03-01,18,2.0,10.6,16
EMP10107,2022-04-01,18,0.0,4.0,18
EMP10107,2022-05-01,19,1.0,10.1,18
EMP10107,2022-06-01,20,0.0,8.8,20
EMP10107,2022-07-01,19,2.0,12.9,17
EMP10107,2022-12-01,22,0.0,14.2,22
EMP10107,2023-01-01,22,2.0,7.8,20
EMP10107,2023-02-01,18,2.0,7.0,16
EMP10107,2023-03-01,20,0.0,6.2,20
EMP10107,2023-04-01,20,3.0,5.7,17
EMP10107,2023-05-01,20,2.0,7.8,18
EMP10107,2023-06-01,21,3.0,17.1,18
EMP10107,2023-08-01,19,1.0,10.4,18
EMP10107,2023-09-01,20,0.0,14.8,20
EMP10107,2023-11-01,19,2.0,4.9,17
EMP10107,2023-12-01,22,0.0,4.3,22
EMP10107,2024-01-01,21,1.0,6.7,20
EMP10107,2024-02-01,18,2.0,4.5,16
EMP10107,2024-03-01,20,1.0,6.9,19
EMP10107,2024-04-01,22,3.0,9.8,19
EMP10107,2024-05-01,22,1.0,8.7,21
EMP10107,2024-06-01,18,0.0,7.7,18
EMP10107,2024-07-01,22,0.0,4.2,22
EMP10107,2024-08-01,21,2.0,13.3,19
EMP10107,2024-09-01,19,3.0,7.5,16
EMP10107,2024-10-01,20,1.0,7.9,19
EMP10107,2024-11-01,18,0.0,5.0,18
EMP10107,2024-12-01,18,1.0,13.8,17
EMP10107,2025-01-01,19,1.0,7.5,18
EMP10107,2025-02-01,19,1.0,4.5,18
EMP10107,2025-03-01,22,2.0,8.8,20
EMP10107,2025-04-01,19,1.0,6.7,18
EMP10107,2025-05-01,18,0.0,4.5,18
EMP10107,2025-06-01,20,0.0,8.8,20
EMP10107,2025-07-01,22,1.0,2.7,21
EMP10107,2025-08-01,18,2.0,6.0,16
EMP10107,2025-09-01,18,2.0,8.3,16
EMP10107,2025-10-01,21,1.0,5.3,20
EMP10107,2025-11-01,22,3.0,15.3,19
EMP10107,2026-01-01,22,3.0,12.7,19
EMP10107,2026-02-01,22,4.0,9.2,18
EMP10107,2026-03-01,22,3.0,14.6,19
EMP10107,2026-04-01,21,2.0,1.5,19
EMP10107,2026-05-01,22,2.0,18.3,20
EMP10107,2026-06-01,22,1.0,10.9,21
EMP10108,2026-04-01,22,2.0,8.5,20
EMP10109,2023-11-01,19,2.0,8.6,17
EMP10109,2023-12-01,22,1.0,8.2,21
EMP10109,2024-01-01,20,0.0,7.5,20
EMP10109,2024-02-01,20,1.0,0.0,19
EMP10109,2024-03-01,22,2.0,7.6,20
EMP10109,2024-04-01,19,0.0,0.0,19
EMP10109,2024-05-01,19,0.0,1.5,19
EMP10109,2024-06-01,20,1.0,6.7,19
EMP10109,2024-07-01,20,2.0,0.0,18
EMP10109,2024-08-01,20,0.0,0.0,20
EMP10109,2024-09-01,20,2.0,3.8,18
EMP10109,2024-10-01,21,0.0,8.9,21
EMP10109,2024-12-01,20,2.0,11.9,18
EMP10109,2025-01-01,19,3.0,4.6,16
EMP10109,2025-02-01,21,1.0,0.0,20
EMP10109,2025-04-01,18,0.0,6.2,18
EMP10109,2025-05-01,19,1.0,11.0,18
EMP10109,2025-06-01,18,0.0,4.3,18
EMP10109,2025-07-01,20,2.0,8.4,18
EMP10109,2025-08-01,20,0.0,3.7,20
EMP10109,2025-09-01,21,0.0,4.6,21
EMP10109,2025-11-01,18,0.0,7.9,18
EMP10109,2025-12-01,20,1.0,4.5,19
EMP10109,2026-01-01,22,1.0,3.7,21
EMP10109,2026-02-01,19,2.0,3.3,17
EMP10109,2026-03-01,19,0.0,11.7,19
EMP10109,2026-04-01,22,1.0,10.7,21
EMP10109,2026-06-01,18,2.0,0.5,16
EMP10110,2021-05-01,20,3.0,5.9,17
EMP10110,2021-06-01,18,0.0,7.0,18
EMP10110,2021-07-01,18,1.0,5.2,17
EMP10110,2021-08-01,18,1.0,5.5,17
EMP10110,2021-09-01,20,1.0,6.1,19
EMP10110,2021-10-01,21,2.0,2.5,19
EMP10110,2021-11-01,18,2.0,12.1,16
EMP10110,2021-12-01,22,1.0,8.8,21
EMP10110,2022-02-01,21,2.0,1.5,19
EMP10110,2022-03-01,22,1.0,4.1,21
EMP10110,2022-04-01,18,1.0,6.7,17
EMP10110,2022-06-01,20,1.0,0.0,19
EMP10110,2022-07-01,22,2.0,8.4,20
EMP10110,2022-08-01,19,0.0,4.0,19
EMP10110,2022-09-01,19,2.0,0.0,17
EMP10110,2022-10-01,20,1.0,7.3,19
EMP10110,2022-11-01,20,2.0,0.0,18
EMP10110,2022-12-01,22,2.0,11.4,20
EMP10110,2023-01-01,22,1.0,3.2,21
EMP10110,2023-02-01,21,3.0,10.2,18
EMP10110,2023-03-01,22,0.0,6.2,22
EMP10110,2023-04-01,21,0.0,0.4,21
EMP10110,2023-05-01,18,2.0,0.0,16
EMP10110,2023-07-01,19,5.0,4.2,14
EMP10110,2023-08-01,21,0.0,9.5,21
EMP10110,2023-09-01,21,0.0,6.4,21
EMP10110,2023-10-01,21,4.0,8.1,17
EMP10110,2023-11-01,19,3.0,10.2,16
EMP10110,2023-12-01,19,4.0,0.0,15
EMP10110,2024-01-01,19,2.0,5.4,17
EMP10110,2024-02-01,20,0.0,2.0,20
EMP10110,2024-04-01,18,0.0,5.1,18
EMP10110,2024-05-01,20,1.0,5.2,19
EMP10110,2024-06-01,20,4.0,0.5,16
EMP10110,2024-07-01,22,0.0,1.9,22
EMP10110,2024-08-01,22,1.0,5.6,21
EMP10110,2024-09-01,20,2.0,11.7,18
EMP10110,2024-10-01,18,2.0,12.6,16
EMP10110,2024-11-01,22,2.0,4.6,20
EMP10110,2024-12-01,19,4.0,10.4,15
EMP10110,2025-01-01,18,2.0,0.0,16
EMP10110,2025-02-01,20,1.0,2.3,19
EMP10110,2025-03-01,20,2.0,5.4,18
EMP10110,2025-04-01,20,0.0,5.3,20
EMP10110,2025-05-01,19,0.0,4.9,19
EMP10110,2025-06-01,22,2.0,0.0,20
EMP10110,2025-09-01,20,2.0,7.2,18
EMP10110,2025-10-01,21,1.0,8.5,20
EMP10110,2025-11-01,18,2.0,6.4,16
EMP10110,2025-12-01,21,0.0,7.0,21
EMP10110,2026-01-01,22,2.0,9.3,20
EMP10110,2026-02-01,21,2.0,6.2,19
EMP10110,2026-03-01,20,2.0,7.2,18
EMP10110,2026-04-01,20,1.0,1.8,19
EMP10110,2026-05-01,20,0.0,0.1,20
EMP10110,2026-06-01,18,1.0,5.7,17
EMP10111,2020-08-01,21,1.0,4.9,20
EMP10111,2020-09-01,22,1.0,11.0,21
EMP10111,2020-10-01,22,0.0,9.3,22
EMP10111,2020-11-01,19,3.0,8.5,16
EMP10111,2020-12-01,19,0.0,6.0,19
EMP10111,2021-02-01,21,0.0,5.2,21
EMP10111,2021-03-01,19,2.0,8.0,17
EMP10111,2021-04-01,19,0.0,9.1,19
EMP10111,2021-05-01,19,0.0,0.3,19
EMP10111,2021-06-01,20,0.0,11.2,20
EMP10111,2021-07-01,21,0.0,8.2,21
EMP10111,2021-08-01,22,0.0,13.7,22
EMP10111,2021-09-01,19,1.0,5.8,18
EMP10111,2021-10-01,22,2.0,11.6,20
EMP10111,2021-11-01,20,1.0,13.2,19
EMP10111,2021-12-01,18,1.0,0.0,17
EMP10111,2022-01-01,21,1.0,5.8,20
EMP10111,2022-02-01,20,0.0,5.7,20
EMP10111,2022-03-01,22,1.0,8.1,21
EMP10111,2022-04-01,22,0.0,4.6,22
EMP10111,2022-05-01,22,1.0,9.6,21
EMP10111,2022-07-01,19,0.0,5.9,19
EMP10111,2022-08-01,20,2.0,8.6,18
EMP10111,2022-09-01,21,1.0,14.8,20
EMP10111,2022-11-01,21,1.0,14.4,20
EMP10111,2023-02-01,18,2.0,7.1,16
EMP10111,2023-03-01,18,1.0,12.6,17
EMP10111,2023-05-01,22,0.0,6.2,22
EMP10111,2023-06-01,22,0.0,9.3,22
EMP10111,2023-07-01,18,0.0,4.1,18
EMP10111,2023-08-01,21,0.0,6.1,21
EMP10111,2023-09-01,19,5.0,5.9,14
EMP10111,2023-10-01,21,2.0,0.3,19
EMP10111,2023-11-01,21,2.0,4.3,19
EMP10111,2023-12-01,19,1.0,9.3,18
EMP10111,2024-01-01,19,1.0,10.8,18
EMP10111,2024-02-01,20,1.0,5.2,19
EMP10111,2024-03-01,21,1.0,10.1,20
EMP10111,2024-04-01,18,1.0,10.4,17
EMP10111,2024-05-01,21,2.0,7.0,19
EMP10111,2024-07-01,18,1.0,9.9,17
EMP10111,2024-08-01,20,2.0,1.3,18
EMP10111,2024-09-01,18,0.0,3.9,18
EMP10111,2024-10-01,19,0.0,8.6,19
EMP10111,2024-11-01,22,3.0,3.2,19
EMP10111,2024-12-01,22,0.0,8.8,22
EMP10111,2025-01-01,21,2.0,8.7,19
EMP10111,2025-02-01,20,2.0,4.0,18
EMP10111,2025-03-01,21,0.0,7.7,21
EMP10111,2025-04-01,18,0.0,4.8,18
EMP10111,2025-05-01,21,2.0,5.7,19
EMP10111,2025-06-01,20,0.0,15.9,20
EMP10111,2025-07-01,18,0.0,20.3,18
EMP10111,2025-08-01,20,2.0,5.8,18
EMP10111,2025-09-01,19,2.0,9.8,17
EMP10111,2025-10-01,20,0.0,8.9,20
EMP10111,2025-11-01,19,1.0,3.9,18
EMP10111,2025-12-01,22,1.0,0.0,21
EMP10111,2026-02-01,18,0.0,8.0,18
EMP10111,2026-04-01,22,0.0,6.9,22
EMP10112,2020-11-01,21,0.0,4.5,21
EMP10112,2020-12-01,20,4.0,4.4,16
EMP10112,2021-01-01,20,2.0,4.8,18
EMP10112,2021-03-01,18,0.0,2.4,18
EMP10112,2021-04-01,22,0.0,12.0,22
EMP10112,2021-05-01,20,1.0,6.9,19
EMP10112,2021-06-01,22,3.0,4.2,19
EMP10112,2021-07-01,19,2.0,11.7,17
EMP10112,2021-08-01,21,2.0,10.7,19
EMP10112,2021-09-01,18,3.0,7.2,15
EMP10112,2021-10-01,21,2.0,12.2,19
EMP10112,2021-11-01,21,1.0,8.1,20
EMP10112,2021-12-01,18,3.0,8.7,15
EMP10112,2022-01-01,18,2.0,10.1,16
EMP10112,2022-02-01,22,0.0,6.8,22
EMP10112,2022-03-01,19,0.0,6.0,19
EMP10112,2022-04-01,20,2.0,8.7,18
EMP10112,2022-05-01,19,2.0,9.6,17
EMP10112,2022-06-01,18,0.0,5.9,18
EMP10112,2022-07-01,20,0.0,5.9,20
EMP10112,2022-08-01,21,1.0,13.6,20
EMP10112,2022-09-01,19,4.0,12.0,15
EMP10112,2022-10-01,19,4.0,6.9,15
EMP10112,2022-11-01,20,3.0,8.3,17
EMP10112,2022-12-01,20,1.0,1.3,19
EMP10112,2023-02-01,20,1.0,13.2,19
EMP10112,2023-03-01,19,2.0,5.5,17
EMP10112,2023-04-01,20,1.0,0.4,19
EMP10112,2023-05-01,18,1.0,1.6,17
EMP10112,2023-06-01,20,2.0,13.6,18
EMP10112,2023-07-01,19,0.0,10.1,19
EMP10112,2023-08-01,20,1.0,3.9,19
EMP10112,2023-09-01,20,2.0,1.2,18
